protein name	average rank	rank(gcn)	rank(node2vec)	proximity to Covid-19(gcn)	proximity to Covid-19(node2vec)	shortest path to Covid-19	path length	involved pathway id	involved pathway name
ZFHX3	14075.5	13866	14285	-0.08079714543165405	0.8152947316367971	ZFHX3, NINL, covid-19	2	GO:0000122, GO:0045893, GO:0071559	negative regulation of transcription by RNA polymerase II, positive regulation of transcription, DNA-templated, response to transforming growth factor beta
EPX	14076.0	16189	11963	-0.12627506689189616	1.0107767299107075	EPX, PLCG1, RHOA, covid-19	3		
TEX15	14077.5	14278	13877	-0.08669104222475758	0.8543683723836148	TEX15, NPM1, TLE1, covid-19	3		
GTF2H2	14078.0	16085	12071	-0.12360672212148165	1.0018158963981252	GTF2H2, GTF2F2, covid-19	2	GO:0006366, GO:0002031	transcription by RNA polymerase II, G-protein coupled receptor internalization
STRN3	14078.0	16828	11328	-0.1496060000579877	1.0629377710551609	STRN3, FKBP15, covid-19	2		
ZNF3	14078.5	14453	13704	-0.08975344562253271	0.8692433293740898	ZNF3, ID3, TCF12, covid-19	3		
TGFBI	14079.5	13956	14203	-0.0820387522961686	0.8228291451631837	TGFBI, COL1A1, ITGB1, covid-19	3		
EEFSEC	14082.5	17338	10827	-0.19517947449964293	1.1031215935144378	EEFSEC, TFAP2A, CSNK2B, covid-19	3		
ADAT3	14083.5	14786	13381	-0.09505367680576234	0.8966846514508835	ADAT3, THRB, HDAC2, covid-19	3		
VSIG8	14085.5	11724	16447	-0.05136304474677111	0.5064994800323548	VSIG8, BRCA1, CSNK2B, covid-19	3		
SH3BGRL2	14086.5	10882	17291	-0.041636998630919665	0.12345401511819387	SH3BGRL2, ESR2, AKAP8, covid-19	3		
SIAH1	14086.5	11301	16872	-0.0460739375656239	0.38218317658685746	SIAH1, AAR2, covid-19	2	GO:0006511, GO:0030163, GO:0043065, GO:2001244	ubiquitin-dependent protein catabolic process, protein catabolic process, positive regulation of apoptotic process, positive regulation of intrinsic apoptotic signaling pathway
AKR1C2	14089.0	16170	12008	-0.12569527939584724	1.0074150101964212	AKR1C2, NADH, NDUFB9, covid-19	3	GO:0006693, GO:0008284, GO:0007186, GO:0055114, GO:0008202, GO:0007586, GO:0042448, GO:0044597, GO:0044598, GO:0051897, GO:0071395, GO:0071799	prostaglandin metabolic process, positive regulation of cell proliferation, G-protein coupled receptor signaling pathway, oxidation-reduction process, steroid metabolic process, digestion, progesterone metabolic process, daunorubicin metabolic process, doxorubicin metabolic process, positive regulation of protein kinase B signaling, cellular response to jasmonic acid stimulus, cellular response to prostaglandin D stimulus
CCDC149	14089.5	10753	17426	-0.04017346361644522	-0.20577980580260358	CCDC149, APP, EIF4E2, covid-19	3		
LIX1	14091.5	15045	13138	-0.09982211015112874	0.917051241890627	LIX1, APPL2, RAB5C, covid-19	3		
LMNTD1	14092.5	13166	15019	-0.07028657101504254	0.736064215874819	LMNTD1, APP, EIF4E2, covid-19	3		
ZKSCAN1	14094.0	12565	15623	-0.062435024905450234	0.6530903722556792	ZKSCAN1, CEP250, covid-19	2		
TRIM67	14096.5	17030	11163	-0.16277886698322752	1.0770238203716995	TRIM67, DCC, BARD1, ATP1B1, covid-19	4		
TFCP2	14098.0	15096	13100	-0.10075542133660556	0.9202560127461964	TFCP2, HDAC2, covid-19	2	GO:0006357, GO:0042789	regulation of transcription by RNA polymerase II, mRNA transcription by RNA polymerase II
C1orf112	14099.0	15598	12600	-0.1110730755817444	0.9608626285492725	C1orf112, APP, EIF4E2, covid-19	3		
SP2	14101.0	11383	16819	-0.04707072474710436	0.3996127211068431	SP2, APP, EIF4E2, covid-19	3	GO:0000122	negative regulation of transcription by RNA polymerase II
RHBG	14101.0	14138	14064	-0.08439325398570247	0.8378048018807743	RHBG, SRC, AKAP8, covid-19	3	GO:0015696, GO:0070634	ammonium transport, transepithelial ammonium transport
FARS2	14101.5	16450	11753	-0.13382498450489097	1.028252578078429	FARS2, G3BP2, covid-19	2	GO:0008033, GO:0006432	tRNA processing, phenylalanyl-tRNA aminoacylation
BPY2C	14102.5	12190	16015	-0.05722527985876004	0.5924196248018927	BPY2C, UBE3A, MYCBP2, covid-19	3	GO:0007283	spermatogenesis
TMEM187	14104.5	15046	13163	-0.09984428946058022	0.9147349129686335	TMEM187, AGTRAP, NDUFAF1, covid-19	3		
DUSP8	14104.5	16781	11428	-0.14731392028054932	1.0552884942192577	DUSP8, ERP44, covid-19	2		
VPS36	14105.5	14404	13807	-0.08885302454414534	0.8597418005485111	VPS36, MOV10, covid-19	2		
STXBP3	14105.5	12792	15419	-0.06532412514707002	0.6831944204482394	STXBP3, TMEM97, covid-19	2	GO:0070527	platelet aggregation
PCDH8	14106.0	14243	13969	-0.08613319662542122	0.8469529747689539	PCDH8, UBQLN4, FKBP7, covid-19	3		
CDK14	14108.5	17094	11123	-0.16791881833789624	1.079939872743592	CDK14, LARP7, covid-19	2	GO:0000086, GO:0060828	G2/M transition of mitotic cell cycle, regulation of canonical Wnt signaling pathway
OR6T1	14108.5	16512	11705	-0.1360283879885102	1.0323757663175566	OR6T1, ELAVL1, HDAC2, covid-19	3		
PCNP	14110.0	14708	13512	-0.09369314805074312	0.8855239696974442	PCNP, MOV10, covid-19	2	GO:0016567, GO:0043161	protein ubiquitination, proteasome-mediated ubiquitin-dependent protein catabolic process
GUCA1B	14111.5	16934	11289	-0.1562386308173961	1.0666050228349069	GUCA1B, GUCY2F, PDE6D, RHOA, covid-19	4		
TRIM37	14112.0	14707	13517	-0.09367461135361613	0.8849285182916883	TRIM37, CDK5RAP2, covid-19	2	GO:0000122, GO:0032088, GO:0051091, GO:0035518, GO:0036353, GO:0046600, GO:0051092, GO:0051865, GO:0070842	negative regulation of transcription by RNA polymerase II, negative regulation of NF-kappaB transcription factor activity, positive regulation of DNA binding transcription factor activity, histone H2A monoubiquitination, histone H2A-K119 monoubiquitination, negative regulation of centriole replication, positive regulation of NF-kappaB transcription factor activity, protein autoubiquitination, aggresome assembly
NAA50	14112.5	15229	12996	-0.10295076512530196	0.9299592078253482	NAA50, ARL6IP6, covid-19	2	GO:0006474, GO:0071962	N-terminal protein amino acid acetylation, mitotic sister chromatid cohesion, centromeric
CBX8	14116.0	12753	15479	-0.06485356353551297	0.6753927434827143	CBX8, CSNK2A2, covid-19	2	GO:0000122	negative regulation of transcription by RNA polymerase II
NFE2L3	14116.0	17083	11149	-0.1669476991092016	1.077926843558699	NFE2L3, HCFC1, HDAC2, covid-19	3		
ACOT11	14118.0	16694	11542	-0.14352929599957373	1.045639786827409	ACOT11, THUMPD3, LSM8, BCKDK, covid-19	4		
LAS1L	14119.0	15312	12926	-0.1048999457698502	0.9355610093850881	LAS1L, CEP250, covid-19	2		
PPP5D1	14119.0	16968	11270	-0.15815082985215217	1.068418033145743	PPP5D1, DUSP8, ERP44, covid-19	3		
RORB	14119.5	12675	15564	-0.06379112439189286	0.6636093090053806	RORB, CSNK2B, covid-19	2		
PMS2P1	14121.5	13262	14981	-0.071513936055277	0.7416189950985389	PMS2P1, LIG4, NPC2, covid-19	3		
C2orf68	14122.0	15927	12317	-0.11847253710057523	0.9827383852032777	C2orf68, XPO1, UBAP2L, covid-19	3		
IQCK	14124.5	12045	16204	-0.055259717238227486	0.5560630496969506	IQCK, NCOA3, PRKACA, covid-19	3		
TMSB4XP1	14125.0	14423	13827	-0.08917991533224395	0.8585986249160926	TMSB4XP1, LDOC1, AATF, covid-19	3		
HERC2	14125.5	14904	13347	-0.09710168014749722	0.899339390150053	HERC2, RIPK1, covid-19	2	GO:0006974, GO:0016567	cellular response to DNA damage stimulus, protein ubiquitination
HIC2	14126.0	15313	12939	-0.10492502004781613	0.9344018489757502	HIC2, APP, EIF4E2, covid-19	3		
BAALC-AS2	14126.5	13572	14681	-0.07612955242552996	0.7732605582844323	BAALC-AS2, APP, CSNK2A2, covid-19	3		
PRKAG3	14127.5	14709	13546	-0.09373360253361275	0.8828854189133571	PRKAG3, fostamatinib, RIPK1, covid-19	3		
CORO2B	14128.0	12483	15773	-0.061238784588233126	0.6316106480156637	CORO2B, APPBP2, CUL2, covid-19	3		
RNF168	14129.5	12006	16253	-0.05494904922689503	0.5468601579427892	RNF168, DDX21, covid-19	2	GO:0006974, GO:0016567, GO:0006302, GO:0006511, GO:0010212, GO:0045739, GO:0034244, GO:0035518, GO:0036351, GO:0036352, GO:0070534, GO:0070535	cellular response to DNA damage stimulus, protein ubiquitination, double-strand break repair, ubiquitin-dependent protein catabolic process, response to ionizing radiation, positive regulation of DNA repair, negative regulation of transcription elongation from RNA polymerase II promoter, histone H2A monoubiquitination, histone H2A-K13 ubiquitination, histone H2A-K15 ubiquitination, protein K63-linked ubiquitination, histone H2A K63-linked ubiquitination
CHN1	14129.5	10876	17383	-0.041539558242291885	-0.025711588004960484	CHN1, TGFBR1, RHOA, covid-19	3		
TPRXL	14130.5	12081	16180	-0.055790039243307665	0.5602050598481797	TPRXL, APP, CSNK2A2, covid-19	3		
UBXN2A	14131.0	14919	13343	-0.0973319968587934	0.8994834341646885	UBXN2A, PPP1CA, AKAP9, covid-19	3		
SERP1	14133.0	15024	13242	-0.09945798786172265	0.9088657128470776	SERP1, SRP54, covid-19	2		
SERPINF1	14134.0	12319	15949	-0.05891913663447215	0.6035388859978942	SERPINF1, PRKACA, covid-19	2	GO:0050769, GO:0016525	positive regulation of neurogenesis, negative regulation of angiogenesis
CCT8L1P	14134.5	15778	12491	-0.11469960256054781	0.9698936988088815	CCT8L1P, PTPN14, CUL2, covid-19	3		
SLC10A1	14138.0	16367	11909	-0.13124409908383305	1.0152738220487993	SLC10A1, cyclosporine, PPIA, AAR2, covid-19	4		
ANKRD13D	14139.5	12752	15527	-0.06482681099225714	0.6690617888959187	ANKRD13D, APP, EIF4E2, covid-19	3		
NCOA3	14140.5	11590	16691	-0.04963205107321656	0.4410452226121247	NCOA3, PRKACA, covid-19	2	GO:0045944, GO:0010628, GO:0045618, GO:2001141, GO:0071392	positive regulation of transcription by RNA polymerase II, positive regulation of gene expression, positive regulation of keratinocyte differentiation, regulation of RNA biosynthetic process, cellular response to estradiol stimulus
MED24	14140.5	16772	11509	-0.14670947320853278	1.0486743438267128	MED24, BRD4, covid-19	2	GO:0006367, GO:0045893, GO:0030518, GO:0030521	transcription initiation from RNA polymerase II promoter, positive regulation of transcription, DNA-templated, intracellular steroid hormone receptor signaling pathway, androgen receptor signaling pathway
SLC49A3	14141.0	12819	15463	-0.06558939977597249	0.6773759735835367	SLC49A3, CREB3, COMT, covid-19	3		
AQP10	14143.5	16104	12183	-0.1240428553868703	0.9937828797539817	AQP10, LMNA, TOR1A, covid-19	3	GO:0009636	response to toxic substance
HIST1H1E	14146.5	11597	16696	-0.049807950948337135	0.4395302644210862	HIST1H1E, CDK2, POLA1, covid-19	3		
CYB561A3	14146.5	16942	11351	-0.15658949149990536	1.060873984795859	CYB561A3, AOC1, COMT, covid-19	3		
FBXO5	14146.5	14012	14281	-0.08263981951559488	0.8156567788851886	FBXO5, MOV10, covid-19	2		
GMCL1	14149.0	13913	14385	-0.0815070393120205	0.8051676743002554	GMCL1, CLCC1, covid-19	2		
TYW1	14150.5	15000	13301	-0.0990777938491628	0.9028761448976002	TYW1, RGS20, CUL2, covid-19	3		
LGALS12	14151.0	13796	14506	-0.07986070104396713	0.7910474696064824	LGALS12, EMB, OS9, covid-19	3	GO:0097193	intrinsic apoptotic signaling pathway
ADAM23	14152.5	16589	11716	-0.13902326942177973	1.0316722787385575	ADAM23, YWHAZ, PABPC4, covid-19	3		
NLRP9	14154.0	16200	12108	-0.12656629797460467	0.9994798755555059	NLRP9, PSMD12, PSMD8, covid-19	3		
NOL3	14154.0	15052	13256	-0.09987872645708581	0.9074761425535012	NOL3, SUMO1, PPIL3, covid-19	3	GO:0006376, GO:0043066, GO:0014808, GO:0051259, GO:0090201, GO:2001237, GO:1902176, GO:1990001	mRNA splice site selection, negative regulation of apoptotic process, release of sequestered calcium ion into cytosol by sarcoplasmic reticulum, protein oligomerization, negative regulation of release of cytochrome c from mitochondria, negative regulation of extrinsic apoptotic signaling pathway, negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway, inhibition of cysteine-type endopeptidase activity involved in apoptotic process
ZSCAN4	14155.0	14693	13617	-0.09350884594663463	0.8759191862504255	ZSCAN4, SMAD9, PABPC4, covid-19	3		
SERTM1	14155.5	12421	15890	-0.060401605887366025	0.6110344945858457	SERTM1, APP, CSNK2A2, covid-19	3		
ANKRD45	14158.0	11143	17173	-0.044428678757341515	0.22831117508135312	ANKRD45, APP, EIF4E2, covid-19	3		
RSBN1	14158.0	15810	12506	-0.11555675948124086	0.9683767798808189	RSBN1, PRKACA, covid-19	2		
RELN	14158.0	16914	11402	-0.15475091720273032	1.0573176198808323	RELN, COPS5, AKAP8, covid-19	3		
ADCY9	14158.5	17359	10958	-0.20132591499554575	1.0916377081011421	ADCY9, PDE6D, RHOA, covid-19	3	GO:0006171, GO:0007189, GO:0071880	cAMP biosynthetic process, adenylate cyclase-activating G-protein coupled receptor signaling pathway, adenylate cyclase-activating adrenergic receptor signaling pathway
TTC9B	14158.5	10915	17402	-0.04200196241362883	-0.0929364148948959	TTC9B, PLCG1, RHOA, covid-19	3		
COPS9	14159.0	17308	11010	-0.1896521033760084	1.0874697663261816	COPS9, COPS6, CENPF, covid-19	3	GO:0008284, GO:0034644	positive regulation of cell proliferation, cellular response to UV
ESRRG	14161.0	11418	16904	-0.04756500538310091	0.36714648478042416	ESRRG, TLE1, covid-19	2	GO:0006355	regulation of transcription, DNA-templated
CAPN10	14161.0	14639	13683	-0.09266545144290553	0.8714085254512689	CAPN10, PARP1, POLA1, covid-19	3	GO:0006508, GO:0032869, GO:0032024, GO:0046326, GO:0097050	proteolysis, cellular response to insulin stimulus, positive regulation of insulin secretion, positive regulation of glucose import, type B pancreatic cell apoptotic process
MT1A	14161.0	11020	17302	-0.04319452858105508	0.1144748314640942	MT1A, TP53, AATF, covid-19	3		
ZNF268	14161.0	11847	16475	-0.052954195612572315	0.4979134719521981	ZNF268, TRIM28, MEPCE, covid-19	3	GO:0000122, GO:0008284, GO:0030335, GO:0007346, GO:0008285, GO:0045597, GO:0043066, GO:0043065, GO:0071157	negative regulation of transcription by RNA polymerase II, positive regulation of cell proliferation, positive regulation of cell migration, regulation of mitotic cell cycle, negative regulation of cell proliferation, positive regulation of cell differentiation, negative regulation of apoptotic process, positive regulation of apoptotic process, negative regulation of cell cycle arrest
ELMO2	14161.5	12894	15429	-0.06663450497811604	0.681888719602451	ELMO2, CEP135, covid-19	2	GO:0060326	cell chemotaxis
MTCP1	14161.5	14391	13932	-0.08861230247137974	0.850409397122315	MTCP1, AKT1, IMPDH2, covid-19	3	GO:0071902, GO:0033138	positive regulation of protein serine/threonine kinase activity, positive regulation of peptidyl-serine phosphorylation
FOXO3	14163.5	12197	16130	-0.057329797517515935	0.5705942439110274	FOXO3, EP300, NUP98, covid-19	3	GO:0000122, GO:0006417, GO:0045893, GO:0045944, GO:0043065, GO:0033209, GO:0043525, GO:0045648	negative regulation of transcription by RNA polymerase II, regulation of translation, positive regulation of transcription, DNA-templated, positive regulation of transcription by RNA polymerase II, positive regulation of apoptotic process, tumor necrosis factor-mediated signaling pathway, positive regulation of neuron apoptotic process, positive regulation of erythrocyte differentiation
HDHD2	14165.0	13658	14672	-0.07768028508883872	0.7739862129980828	HDHD2, HRAS, RAP1GDS1, covid-19	3		
TCEAL2	14166.0	11820	16512	-0.052544728105702175	0.49019355882803806	TCEAL2, APP, EIF4E2, covid-19	3		
MAPK10	14166.5	13086	15247	-0.06935638472992109	0.7035622746295984	MAPK10, IMPDH2, covid-19	2	GO:0006468	protein phosphorylation
YWHAZ	14166.5	12954	15379	-0.06745978525179266	0.6877833926257985	YWHAZ, MARK3, covid-19	2	GO:0051683, GO:0090168	establishment of Golgi localization, Golgi reassembly
PCGF5	14168.0	14411	13925	-0.08891812953690964	0.8509096768827336	PCGF5, CSNK2A2, covid-19	2	GO:0045944	positive regulation of transcription by RNA polymerase II
MTIF3	14169.0	12215	16123	-0.05756673434770273	0.5717675872101706	MTIF3, MAPK1, CEP350, covid-19	3		
DUSP15	14170.0	13824	14516	-0.08028900613650757	0.7892641023582931	DUSP15, GRB2, AP2A2, covid-19	3	GO:0016311	dephosphorylation
TGIF2LY	14170.5	12040	16301	-0.05524318354050893	0.5365090741576493	TGIF2LY, YWHAQ, MARK2, covid-19	3		
KBTBD8	14171.0	14558	13784	-0.09128863653587514	0.8624039233083601	KBTBD8, ARRB2, AP3B1, covid-19	3	GO:0014032, GO:0006513, GO:0014029	neural crest cell development, protein monoubiquitination, neural crest formation
KLHL5	14171.0	14233	14109	-0.0859049625153471	0.8331017314513669	KLHL5, SMN1, GIGYF2, covid-19	3		
FNTB	14172.5	15414	12931	-0.10682752702404416	0.9351846221292769	FNTB, CENPF, covid-19	2	GO:0018343	protein farnesylation
TWF2	14172.5	15720	12625	-0.1133371324966252	0.9590788069657371	TWF2, ERC1, covid-19	2	GO:0010592, GO:0010976, GO:0032956, GO:0071363, GO:0045773, GO:0071300	positive regulation of lamellipodium assembly, positive regulation of neuron projection development, regulation of actin cytoskeleton organization, cellular response to growth factor stimulus, positive regulation of axon extension, cellular response to retinoic acid
RAD23B	14173.5	15718	12629	-0.11328394360508628	0.958818586553335	RAD23B, NGLY1, covid-19	2	GO:0000715, GO:0006289, GO:0032434	nucleotide-excision repair, DNA damage recognition, nucleotide-excision repair, regulation of proteasomal ubiquitin-dependent protein catabolic process
SUPT3H	14173.5	14502	13845	-0.09043474529128684	0.8569453090551948	SUPT3H, BRCA1, CSNK2B, covid-19	3	GO:0016578, GO:0043966	histone deubiquitination, histone H3 acetylation
GNB5	14174.0	16939	11409	-0.15650142199480727	1.0564094700571784	GNB5, CSNK2B, covid-19	2	GO:0007212, GO:0043547, GO:1901386	dopamine receptor signaling pathway, positive regulation of GTPase activity, negative regulation of voltage-gated calcium channel activity
RBBP6	14176.0	15821	12531	-0.11579069184128227	0.9660835573379757	RBBP6, NDUFB9, covid-19	2	GO:0006974, GO:0006275, GO:0042787	cellular response to DNA damage stimulus, regulation of DNA replication, protein ubiquitination involved in ubiquitin-dependent protein catabolic process
AKR1C3	14176.5	17150	11203	-0.17249062545894314	1.0741736994962647	AKR1C3, NADH, NDUFB9, covid-19	3	GO:0000060, GO:0008284, GO:0007186, GO:0055114, GO:2000379, GO:0010942, GO:0016488, GO:0034614, GO:0042448, GO:0042574, GO:0044597, GO:0044598, GO:0048385, GO:0051897, GO:0061370, GO:0071276, GO:0071277, GO:0071379, GO:0071384, GO:0071395, GO:0071799, GO:1900053, GO:2000224, GO:2000353	protein import into nucleus, translocation, positive regulation of cell proliferation, G-protein coupled receptor signaling pathway, oxidation-reduction process, positive regulation of reactive oxygen species metabolic process, positive regulation of cell death, farnesol catabolic process, cellular response to reactive oxygen species, progesterone metabolic process, retinal metabolic process, daunorubicin metabolic process, doxorubicin metabolic process, regulation of retinoic acid receptor signaling pathway, positive regulation of protein kinase B signaling, testosterone biosynthetic process, cellular response to cadmium ion, cellular response to calcium ion, cellular response to prostaglandin stimulus, cellular response to corticosteroid stimulus, cellular response to jasmonic acid stimulus, cellular response to prostaglandin D stimulus, negative regulation of retinoic acid biosynthetic process, regulation of testosterone biosynthetic process, positive regulation of endothelial cell apoptotic process
ADRM1	14181.0	13134	15228	-0.06990143958887675	0.7071186193098951	ADRM1, PSMD8, covid-19	2	GO:0006368, GO:0043248	transcription elongation from RNA polymerase II promoter, proteasome assembly
ERCC6	14181.5	12802	15561	-0.06543365436166694	0.6637384214807437	ERCC6, BRCA1, CSNK2B, covid-19	3	GO:0006979, GO:0006283, GO:0006284, GO:0009411, GO:0032784, GO:0032786	response to oxidative stress, transcription-coupled nucleotide-excision repair, base-excision repair, response to UV, regulation of DNA-templated transcription, elongation, positive regulation of DNA-templated transcription, elongation
HSFX2	14182.0	12422	15942	-0.06041976907875998	0.6043504257094647	HSFX2, ATXN1, UBAP2L, covid-19	3		
GMCL2	14183.0	14245	14121	-0.08615425705514834	0.8323280452712223	GMCL2, UBE2I, GOLGB1, covid-19	3		
BNIP2	14183.5	11826	16541	-0.052574538704548465	0.48253379318187095	BNIP2, MOV10, covid-19	2		
C12orf40	14183.5	15775	12592	-0.11462770589712742	0.9614617995167559	C12orf40, DYNLL2, NEK9, covid-19	3		
S100Z	14184.0	16350	12018	-0.13077963877843962	1.0063162044018972	S100Z, S100P, KRAS, RAP1GDS1, covid-19	4		
OR6B3	14185.0	15971	12399	-0.11985462705063102	0.9764881489280516	OR6B3, APP, EIF4E2, covid-19	3		
MDC1	14185.5	13187	15184	-0.07053990155813038	0.7123724232173635	MDC1, CSNK2A2, covid-19	2		
SPIDR	14186.0	14568	13804	-0.09144399776702816	0.8598980479055284	SPIDR, RAD51, CSNK2B, covid-19	3	GO:0006974, GO:0000724, GO:0010569, GO:0031334, GO:0070202, GO:0071479, GO:0072711, GO:0072757, GO:2000781	cellular response to DNA damage stimulus, double-strand break repair via homologous recombination, regulation of double-strand break repair via homologous recombination, positive regulation of protein complex assembly, regulation of establishment of protein localization to chromosome, cellular response to ionizing radiation, cellular response to hydroxyurea, cellular response to camptothecin, positive regulation of double-strand break repair
CENPM	14186.0	15600	12772	-0.11116575592635686	0.9472318832832359	CENPM, ARRB2, AP3B1, covid-19	3		
OR3A1	14187.0	16139	12235	-0.12489503745141084	0.9897666305859729	OR3A1, MPDZ, XRCC5, POLA1, covid-19	4		
RPS6KA3	14188.0	14722	13654	-0.09399430552958678	0.87366889437693	RPS6KA3, CSNK2B, covid-19	2	GO:0045944, GO:0043154	positive regulation of transcription by RNA polymerase II, negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
PARVA	14190.5	13739	14642	-0.07916107485450757	0.7772363204529711	PARVA, CHMP2A, covid-19	2	GO:0034446, GO:0060271	substrate adhesion-dependent cell spreading, cilium assembly
CYP3A5	14190.5	12346	16035	-0.05926761913434676	0.5892748236167152	CYP3A5, SERPINB4, PDE4DIP, covid-19	3	GO:0002933, GO:0042737, GO:0008202, GO:0009822, GO:0070989	lipid hydroxylation, drug catabolic process, steroid metabolic process, alkaloid catabolic process, oxidative demethylation
YBX1	14191.5	16662	11721	-0.1419739074222896	1.0310207637784965	YBX1, CSNK2A2, covid-19	2	GO:0006355, GO:0045944, GO:0070934, GO:1903608	regulation of transcription, DNA-templated, positive regulation of transcription by RNA polymerase II, CRD-mediated mRNA stabilization, protein localization to cytoplasmic stress granule
SYT10	14193.5	14699	13688	-0.0935848167635698	0.8711574885757514	SYT10, BOP1, MDN1, covid-19	3		
TGS1	14194.0	16721	11667	-0.14458664770190544	1.035817150974958	TGS1, LARP7, covid-19	2		
CHRD	14194.5	17251	11138	-0.18150445366587803	1.0785656083382855	CHRD, GRB2, AP2A2, covid-19	3	GO:0002053, GO:0030336, GO:0045785, GO:0030514, GO:0045668	positive regulation of mesenchymal cell proliferation, negative regulation of cell migration, positive regulation of cell adhesion, negative regulation of BMP signaling pathway, negative regulation of osteoblast differentiation
SPEN	14195.5	13034	15357	-0.06862139426559999	0.6895187456809792	SPEN, HDAC2, covid-19	2	GO:0000122, GO:0045892, GO:0050769	negative regulation of transcription by RNA polymerase II, negative regulation of transcription, DNA-templated, positive regulation of neurogenesis
WIF1	14197.5	13878	14517	-0.08100607312557564	0.7892567216553874	WIF1, AURKA, RALA, covid-19	3		
DTL	14198.5	14186	14211	-0.0851015324919823	0.8220687519640489	DTL, RBX1, covid-19	2	GO:0006974, GO:0000209, GO:0006511, GO:0006513, GO:0051726, GO:0009411, GO:0010971, GO:0019985, GO:0045732, GO:0072425	cellular response to DNA damage stimulus, protein polyubiquitination, ubiquitin-dependent protein catabolic process, protein monoubiquitination, regulation of cell cycle, response to UV, positive regulation of G2/M transition of mitotic cell cycle, translesion synthesis, positive regulation of protein catabolic process, signal transduction involved in G2 DNA damage checkpoint
TMEM207	14198.5	13790	14607	-0.07978510984242002	0.7804199041428685	TMEM207, BAG3, UBAP2L, covid-19	3		
JADE3	14200.0	14317	14083	-0.0873729450648949	0.8358849905909913	JADE3, XPO1, UBAP2L, covid-19	3	GO:0043966, GO:0043981, GO:0043982	histone H3 acetylation, histone H4-K5 acetylation, histone H4-K8 acetylation
RACK1	14201.5	15435	12968	-0.1071845626999618	0.9327784097363042	RACK1, GNB1, covid-19	2	GO:0016567, GO:0001934, GO:0030335, GO:0010629, GO:0006919, GO:0051726, GO:0071333, GO:0043065, GO:0030308, GO:0030822, GO:0032436, GO:0032464, GO:0033137, GO:0071363, GO:0042998, GO:0043547, GO:0050765, GO:0051343, GO:0051898, GO:0051901, GO:0072344, GO:2001244, GO:1903208	protein ubiquitination, positive regulation of protein phosphorylation, positive regulation of cell migration, negative regulation of gene expression, activation of cysteine-type endopeptidase activity involved in apoptotic process, regulation of cell cycle, cellular response to glucose stimulus, positive regulation of apoptotic process, negative regulation of cell growth, positive regulation of cAMP catabolic process, positive regulation of proteasomal ubiquitin-dependent protein catabolic process, positive regulation of protein homooligomerization, negative regulation of peptidyl-serine phosphorylation, cellular response to growth factor stimulus, positive regulation of Golgi to plasma membrane protein transport, positive regulation of GTPase activity, negative regulation of phagocytosis, positive regulation of cyclic-nucleotide phosphodiesterase activity, negative regulation of protein kinase B signaling, positive regulation of mitochondrial depolarization, rescue of stalled ribosome, positive regulation of intrinsic apoptotic signaling pathway, negative regulation of hydrogen peroxide-induced neuron death
CDK20	14203.0	14242	14164	-0.08613157247468839	0.8281649836574348	CDK20, CSNK2B, covid-19	2		
DVL3	14204.5	15832	12577	-0.11616338285100672	0.9628358985630732	DVL3, CSNK2A2, covid-19	2	GO:0001934, GO:0016055, GO:0045893, GO:0035567, GO:0043507, GO:1903827, GO:0043547, GO:0060070, GO:0050821, GO:0060071	positive regulation of protein phosphorylation, Wnt signaling pathway, positive regulation of transcription, DNA-templated, non-canonical Wnt signaling pathway, positive regulation of JUN kinase activity, regulation of cellular protein localization, positive regulation of GTPase activity, canonical Wnt signaling pathway, protein stabilization, Wnt signaling pathway, planar cell polarity pathway
DRG2	14206.0	14020	14392	-0.08274272557471868	0.8046295567324453	DRG2, XPO1, UBAP2L, covid-19	3		
COL26A1	14209.0	15737	12681	-0.11383684235284922	0.9547807070332628	COL26A1, TBP, GTF2F2, covid-19	3		
PRKCB	14210.0	11040	17380	-0.04332970310308657	-0.011639195592791224	PRKCB, EP300, NUP98, covid-19	3	GO:0006357, GO:0035408	regulation of transcription by RNA polymerase II, histone H3-T6 phosphorylation
LMO3	14210.0	13179	15241	-0.07039702902059544	0.7043036609308104	LMO3, GOLGA2, covid-19	2	GO:0035360, GO:0045600, GO:0070373	positive regulation of peroxisome proliferator activated receptor signaling pathway, positive regulation of fat cell differentiation, negative regulation of ERK1 and ERK2 cascade
PARVG	14211.5	17104	11319	-0.16881667271206158	1.063748918890952	PARVG, APP, EIF4E2, covid-19	3		
PGAM4	14212.0	15830	12594	-0.11603406430733446	0.9613605435939212	PGAM4, NUTF2, covid-19	2	GO:0006096	glycolytic process
ARPC4-TTLL3	14212.5	12316	16109	-0.05886414757983935	0.5749058248453913	ARPC4-TTLL3, MYO1E, DDX21, covid-19	3		
KRTAP19-7	14214.5	11253	17176	-0.04556835521083981	0.2241681336169928	KRTAP19-7, RHOXF2, UPF1, covid-19	3		
